_id,trimestre,pais,tipo_de_mercado,servicio,concepto,operador,tipo_de_ingreso,tipo_de_paquete,unidades,ingresos,ingresos_por_operador,empleados_por_operador,paquetes
2835,2023T1,España,Servicio mayorista,Datos generales,Ingresos,Digi,N/A,N/A,Millones de euros,,10.63,,
2836,2023T1,España,Servicio mayorista,Datos generales,Ingresos,Grupo MASMOVIL,N/A,N/A,Millones de euros,,39.87,,
2837,2023T1,España,Servicio mayorista,Datos generales,Ingresos,Movistar,N/A,N/A,Millones de euros,,1268.35,,
2838,2023T1,España,Servicio mayorista,Datos generales,Ingresos,N/A,Alquiler de circuitos,N/A,Millones de euros,197.15,,,
2839,2023T1,España,Servicio mayorista,Datos generales,Ingresos,N/A,Banda ancha fija mayorista,N/A,Millones de euros,284.62,,,
2840,2023T1,España,Servicio mayorista,Datos generales,Ingresos,N/A,Contenidos audiovisuales,N/A,Millones de euros,625.6,,,
2841,2023T1,España,Servicio mayorista,Datos generales,Ingresos,N/A,Interconexión fija,N/A,Millones de euros,123.29,,,
2842,2023T1,España,Servicio mayorista,Datos generales,Ingresos,N/A,Interconexión móvil,N/A,Millones de euros,369.27,,,
2843,2023T1,España,Servicio mayorista,Datos generales,Ingresos,N/A,Otros servicios mayoristas,N/A,Millones de euros,514.74,,,
2844,2023T1,España,Servicio mayorista,Datos generales,Ingresos,N/A,Transmisión de datos,N/A,Millones de euros,85.22,,,
2845,2023T1,España,Servicio mayorista,Datos generales,Ingresos,N/A,Transporte y difusión de la señal audiovisual,N/A,Millones de euros,84.88,,,
2846,2023T1,España,Servicio mayorista,Datos generales,Ingresos,Orange,N/A,N/A,Millones de euros,,391.57,,
2847,2023T1,España,Servicio mayorista,Datos generales,Ingresos,Resto,N/A,N/A,Millones de euros,,412.4,,
2848,2023T1,España,Servicio mayorista,Datos generales,Ingresos,Vodafone,N/A,N/A,Millones de euros,,161.94,,
2849,2023T1,España,Servicio minorista,Datos generales,Ingresos,Digi,N/A,N/A,Millones de euros,,132.8,,
2850,2023T1,España,Servicio minorista,Datos generales,Ingresos,Grupo MASMOVIL,N/A,N/A,Millones de euros,,651.2,,
2851,2023T1,España,Servicio minorista,Datos generales,Ingresos,Movistar,N/A,N/A,Millones de euros,,2153.38,,
2852,2023T1,España,Servicio minorista,Datos generales,Ingresos,N/A,Banda ancha fija,N/A,Millones de euros,1168.31,,,
2853,2023T1,España,Servicio minorista,Datos generales,Ingresos,N/A,Banda Ancha móvil,N/A,Millones de euros,1180.83,,,
2854,2023T1,España,Servicio minorista,Datos generales,Ingresos,N/A,Comunicaciones de Empresa,N/A,Millones de euros,273.21,,,
2855,2023T1,España,Servicio minorista,Datos generales,Ingresos,N/A,Otros servicios minoristas,N/A,Millones de euros,291.58,,,
2856,2023T1,España,Servicio minorista,Datos generales,Ingresos,N/A,Servicios audiovisuales,N/A,Millones de euros,933.11,,,
2857,2023T1,España,Servicio minorista,Datos generales,Ingresos,N/A,Servicios de información telefónica,N/A,Millones de euros,0.58,,,
2858,2023T1,España,Servicio minorista,Datos generales,Ingresos,N/A,Telefonía fija,N/A,Millones de euros,339.71,,,
2859,2023T1,España,Servicio minorista,Datos generales,Ingresos,N/A,Telefonía móvil,N/A,Millones de euros,884.66,,,
2860,2023T1,España,Servicio minorista,Datos generales,Ingresos,N/A,Venta y alquiler de terminales,N/A,Millones de euros,552.22,,,
2861,2023T1,España,Servicio minorista,Datos generales,Ingresos,Orange,N/A,N/A,Millones de euros,,980.06,,
2862,2023T1,España,Servicio minorista,Datos generales,Ingresos,Resto,N/A,N/A,Millones de euros,,804.09,,
2863,2023T1,España,Servicio minorista,Datos generales,Ingresos,Vodafone,N/A,N/A,Millones de euros,,902.68,,
2864,2023T2,España,N/A,Datos generales,Número de empleados,Canal Sur (RTVA),N/A,N/A,Unidades,,,1179.0,
2865,2023T2,España,N/A,Datos generales,Número de empleados,Digi,N/A,N/A,Unidades,,,5969.0,
2866,2023T2,España,N/A,Datos generales,Número de empleados,Grupo MASMOVIL,N/A,N/A,Unidades,,,1496.0,
2867,2023T2,España,N/A,Datos generales,Número de empleados,Movistar,N/A,N/A,Unidades,,,16795.0,
2868,2023T2,España,N/A,Datos generales,Número de empleados,Orange,N/A,N/A,Unidades,,,5167.0,
2869,2023T2,España,N/A,Datos generales,Número de empleados,Resto,N/A,N/A,Unidades,,,15505.0,
2870,2023T2,España,N/A,Datos generales,Número de empleados,RTVE,N/A,N/A,Unidades,,,6628.0,
2871,2023T2,España,N/A,Datos generales,Número de empleados,Televisió de Catalunya,N/A,N/A,Unidades,,,2415.0,
2872,2023T2,España,N/A,Datos generales,Número de empleados,Vodafone,N/A,N/A,Unidades,,,3841.0,
2873,2023T2,España,N/A,Datos generales,Paquetes,N/A,N/A,"Banda ancha fija, tel. móvil y banda ancha móvil",Unidades,,,,1846998.0
2874,2023T2,España,N/A,Datos generales,Paquetes,N/A,N/A,Resto paquetes,Unidades,,,,302575.0
2875,2023T2,España,N/A,Datos generales,Paquetes,N/A,N/A,Tel. fija y banda ancha fija,Unidades,,,,2307550.0
2876,2023T2,España,N/A,Datos generales,Paquetes,N/A,N/A,"Tel. fija, banda ancha fija y TV de pago",Unidades,,,,75748.0
2877,2023T2,España,N/A,Datos generales,Paquetes,N/A,N/A,"Tel. fija, banda ancha fija, tel. móvil y banda ancha móvil",Unidades,,,,6565797.0
2878,2023T2,España,N/A,Datos generales,Paquetes,N/A,N/A,"Tel. fija, banda ancha fija, TV de pago, tel. móvil y banda ancha móvil",Unidades,,,,5629515.0
2879,2023T2,España,Servicio mayorista,Datos generales,Ingresos,Digi,N/A,N/A,Millones de euros,,11.49,,
2880,2023T2,España,Servicio mayorista,Datos generales,Ingresos,Grupo MASMOVIL,N/A,N/A,Millones de euros,,44.76,,
2881,2023T2,España,Servicio mayorista,Datos generales,Ingresos,Movistar,N/A,N/A,Millones de euros,,1302.79,,
2882,2023T2,España,Servicio mayorista,Datos generales,Ingresos,N/A,Alquiler de circuitos,N/A,Millones de euros,200.02,,,
2883,2023T2,España,Servicio mayorista,Datos generales,Ingresos,N/A,Banda ancha fija mayorista,N/A,Millones de euros,285.45,,,
2884,2023T2,España,Servicio mayorista,Datos generales,Ingresos,N/A,Contenidos audiovisuales,N/A,Millones de euros,630.85,,,
2885,2023T2,España,Servicio mayorista,Datos generales,Ingresos,N/A,Interconexión fija,N/A,Millones de euros,112.22,,,
2886,2023T2,España,Servicio mayorista,Datos generales,Ingresos,N/A,Interconexión móvil,N/A,Millones de euros,401.5,,,
2887,2023T2,España,Servicio mayorista,Datos generales,Ingresos,N/A,Otros servicios mayoristas,N/A,Millones de euros,525.45,,,
2888,2023T2,España,Servicio mayorista,Datos generales,Ingresos,N/A,Transmisión de datos,N/A,Millones de euros,84.83,,,
2889,2023T2,España,Servicio mayorista,Datos generales,Ingresos,N/A,Transporte y difusión de la señal audiovisual,N/A,Millones de euros,86.5,,,
2890,2023T2,España,Servicio mayorista,Datos generales,Ingresos,Orange,N/A,N/A,Millones de euros,,389.32,,
2891,2023T2,España,Servicio mayorista,Datos generales,Ingresos,Resto,N/A,N/A,Millones de euros,,406.93,,
2892,2023T2,España,Servicio mayorista,Datos generales,Ingresos,Vodafone,N/A,N/A,Millones de euros,,171.54,,
2893,2023T2,España,Servicio minorista,Datos generales,Ingresos,Digi,N/A,N/A,Millones de euros,,145.04,,
2894,2023T2,España,Servicio minorista,Datos generales,Ingresos,Grupo MASMOVIL,N/A,N/A,Millones de euros,,659.03,,
2895,2023T2,España,Servicio minorista,Datos generales,Ingresos,Movistar,N/A,N/A,Millones de euros,,2121.32,,
2896,2023T2,España,Servicio minorista,Datos generales,Ingresos,N/A,Banda ancha fija,N/A,Millones de euros,1170.9,,,
2897,2023T2,España,Servicio minorista,Datos generales,Ingresos,N/A,Banda Ancha móvil,N/A,Millones de euros,1177.17,,,
2898,2023T2,España,Servicio minorista,Datos generales,Ingresos,N/A,Comunicaciones de Empresa,N/A,Millones de euros,270.52,,,
2899,2023T2,España,Servicio minorista,Datos generales,Ingresos,N/A,Otros servicios minoristas,N/A,Millones de euros,301.41,,,
2900,2023T2,España,Servicio minorista,Datos generales,Ingresos,N/A,Servicios audiovisuales,N/A,Millones de euros,994.86,,,
2901,2023T2,España,Servicio minorista,Datos generales,Ingresos,N/A,Servicios de información telefónica,N/A,Millones de euros,0.39,,,
2902,2023T2,España,Servicio minorista,Datos generales,Ingresos,N/A,Telefonía fija,N/A,Millones de euros,320.7,,,
2903,2023T2,España,Servicio minorista,Datos generales,Ingresos,N/A,Telefonía móvil,N/A,Millones de euros,875.45,,,
2904,2023T2,España,Servicio minorista,Datos generales,Ingresos,N/A,Venta y alquiler de terminales,N/A,Millones de euros,534.72,,,
2905,2023T2,España,Servicio minorista,Datos generales,Ingresos,Orange,N/A,N/A,Millones de euros,,973.11,,
2906,2023T2,España,Servicio minorista,Datos generales,Ingresos,Resto,N/A,N/A,Millones de euros,,859.8,,
2907,2023T2,España,Servicio minorista,Datos generales,Ingresos,Vodafone,N/A,N/A,Millones de euros,,887.81,,
2908,2023T3,España,N/A,Datos generales,Número de empleados,Canal Sur (RTVA),N/A,N/A,Unidades,,,1201.0,
2909,2023T3,España,N/A,Datos generales,Número de empleados,Digi,N/A,N/A,Unidades,,,7378.0,
2910,2023T3,España,N/A,Datos generales,Número de empleados,Grupo MASMOVIL,N/A,N/A,Unidades,,,1500.0,
2911,2023T3,España,N/A,Datos generales,Número de empleados,Movistar,N/A,N/A,Unidades,,,16958.0,
2912,2023T3,España,N/A,Datos generales,Número de empleados,Orange,N/A,N/A,Unidades,,,5258.0,
2913,2023T3,España,N/A,Datos generales,Número de empleados,Resto,N/A,N/A,Unidades,,,15593.0,
2914,2023T3,España,N/A,Datos generales,Número de empleados,RTVE,N/A,N/A,Unidades,,,6598.0,
2915,2023T3,España,N/A,Datos generales,Número de empleados,Televisió de Catalunya,N/A,N/A,Unidades,,,2396.0,
2916,2023T3,España,N/A,Datos generales,Número de empleados,Vodafone,N/A,N/A,Unidades,,,3747.0,
2917,2023T3,España,N/A,Datos generales,Paquetes,N/A,N/A,"Banda ancha fija, tel. móvil y banda ancha móvil",Unidades,,,,1867635.0
2918,2023T3,España,N/A,Datos generales,Paquetes,N/A,N/A,Resto paquetes,Unidades,,,,298411.0
2919,2023T3,España,N/A,Datos generales,Paquetes,N/A,N/A,Tel. fija y banda ancha fija,Unidades,,,,2226635.0
2920,2023T3,España,N/A,Datos generales,Paquetes,N/A,N/A,"Tel. fija, banda ancha fija y TV de pago",Unidades,,,,212012.0
2921,2023T3,España,N/A,Datos generales,Paquetes,N/A,N/A,"Tel. fija, banda ancha fija, tel. móvil y banda ancha móvil",Unidades,,,,5831794.0
2922,2023T3,España,N/A,Datos generales,Paquetes,N/A,N/A,"Tel. fija, banda ancha fija, TV de pago, tel. móvil y banda ancha móvil",Unidades,,,,6402638.0
2923,2023T3,España,Servicio mayorista,Datos generales,Ingresos,Digi,N/A,N/A,Millones de euros,,11.36,,
2924,2023T3,España,Servicio mayorista,Datos generales,Ingresos,Grupo MASMOVIL,N/A,N/A,Millones de euros,,45.8,,
2925,2023T3,España,Servicio mayorista,Datos generales,Ingresos,Movistar,N/A,N/A,Millones de euros,,1335.32,,
2926,2023T3,España,Servicio mayorista,Datos generales,Ingresos,N/A,Alquiler de circuitos,N/A,Millones de euros,205.29,,,
2927,2023T3,España,Servicio mayorista,Datos generales,Ingresos,N/A,Banda ancha fija mayorista,N/A,Millones de euros,325.86,,,
2928,2023T3,España,Servicio mayorista,Datos generales,Ingresos,N/A,Contenidos audiovisuales,N/A,Millones de euros,625.86,,,
2929,2023T3,España,Servicio mayorista,Datos generales,Ingresos,N/A,Interconexión fija,N/A,Millones de euros,109.56,,,
2930,2023T3,España,Servicio mayorista,Datos generales,Ingresos,N/A,Interconexión móvil,N/A,Millones de euros,450.83,,,
2931,2023T3,España,Servicio mayorista,Datos generales,Ingresos,N/A,Otros servicios mayoristas,N/A,Millones de euros,560.44,,,
2932,2023T3,España,Servicio mayorista,Datos generales,Ingresos,N/A,Transmisión de datos,N/A,Millones de euros,85.39,,,
2933,2023T3,España,Servicio mayorista,Datos generales,Ingresos,N/A,Transporte y difusión de la señal audiovisual,N/A,Millones de euros,86.4,,,
2934,2023T3,España,Servicio mayorista,Datos generales,Ingresos,Orange,N/A,N/A,Millones de euros,,418.79,,
2935,2023T3,España,Servicio mayorista,Datos generales,Ingresos,Resto,N/A,N/A,Millones de euros,,465.42,,
2936,2023T3,España,Servicio mayorista,Datos generales,Ingresos,Vodafone,N/A,N/A,Millones de euros,,172.95,,
2937,2023T3,España,Servicio minorista,Datos generales,Ingresos,Digi,N/A,N/A,Millones de euros,,155.19,,
2938,2023T3,España,Servicio minorista,Datos generales,Ingresos,Grupo MASMOVIL,N/A,N/A,Millones de euros,,660.54,,
2939,2023T3,España,Servicio minorista,Datos generales,Ingresos,Movistar,N/A,N/A,Millones de euros,,2122.23,,
2940,2023T3,España,Servicio minorista,Datos generales,Ingresos,N/A,Banda ancha fija,N/A,Millones de euros,1187.08,,,
2941,2023T3,España,Servicio minorista,Datos generales,Ingresos,N/A,Banda Ancha móvil,N/A,Millones de euros,1183.1,,,
2942,2023T3,España,Servicio minorista,Datos generales,Ingresos,N/A,Comunicaciones de Empresa,N/A,Millones de euros,267.94,,,
2943,2023T3,España,Servicio minorista,Datos generales,Ingresos,N/A,Otros servicios minoristas,N/A,Millones de euros,301.74,,,
2944,2023T3,España,Servicio minorista,Datos generales,Ingresos,N/A,Servicios audiovisuales,N/A,Millones de euros,892.46,,,
2945,2023T3,España,Servicio minorista,Datos generales,Ingresos,N/A,Servicios de información telefónica,N/A,Millones de euros,0.29,,,
2946,2023T3,España,Servicio minorista,Datos generales,Ingresos,N/A,Telefonía fija,N/A,Millones de euros,307.05,,,
2947,2023T3,España,Servicio minorista,Datos generales,Ingresos,N/A,Telefonía móvil,N/A,Millones de euros,868.71,,,
2948,2023T3,España,Servicio minorista,Datos generales,Ingresos,N/A,Venta y alquiler de terminales,N/A,Millones de euros,548.77,,,
2949,2023T3,España,Servicio minorista,Datos generales,Ingresos,Orange,N/A,N/A,Millones de euros,,977.36,,
2950,2023T3,España,Servicio minorista,Datos generales,Ingresos,Resto,N/A,N/A,Millones de euros,,757.85,,
2951,2023T3,España,Servicio minorista,Datos generales,Ingresos,Vodafone,N/A,N/A,Millones de euros,,883.97,,
2952,2023T4,España,N/A,Datos generales,Número de empleados,Canal Sur (RTVA),N/A,N/A,Unidades,,,1153.0,
2953,2023T4,España,N/A,Datos generales,Número de empleados,Digi,N/A,N/A,Unidades,,,7699.0,
2954,2023T4,España,N/A,Datos generales,Número de empleados,Grupo MASMOVIL,N/A,N/A,Unidades,,,1507.0,
2955,2023T4,España,N/A,Datos generales,Número de empleados,Movistar,N/A,N/A,Unidades,,,16988.0,
2956,2023T4,España,N/A,Datos generales,Número de empleados,Orange,N/A,N/A,Unidades,,,5223.0,
2957,2023T4,España,N/A,Datos generales,Número de empleados,Resto,N/A,N/A,Unidades,,,15528.0,
2958,2023T4,España,N/A,Datos generales,Número de empleados,RTVE,N/A,N/A,Unidades,,,6904.0,
2959,2023T4,España,N/A,Datos generales,Número de empleados,Televisió de Catalunya,N/A,N/A,Unidades,,,2475.0,
2960,2023T4,España,N/A,Datos generales,Número de empleados,Vodafone,N/A,N/A,Unidades,,,3707.0,
2961,2023T4,España,N/A,Datos generales,Paquetes,N/A,N/A,"Banda ancha fija, tel. móvil y banda ancha móvil",Unidades,,,,1950194.0
2962,2023T4,España,N/A,Datos generales,Paquetes,N/A,N/A,Resto paquetes,Unidades,,,,258761.0
2963,2023T4,España,N/A,Datos generales,Paquetes,N/A,N/A,Tel. fija y banda ancha fija,Unidades,,,,2250639.0
2964,2023T4,España,N/A,Datos generales,Paquetes,N/A,N/A,"Tel. fija, banda ancha fija y TV de pago",Unidades,,,,208851.0
2965,2023T4,España,N/A,Datos generales,Paquetes,N/A,N/A,"Tel. fija, banda ancha fija, tel. móvil y banda ancha móvil",Unidades,,,,5847098.0
2966,2023T4,España,N/A,Datos generales,Paquetes,N/A,N/A,"Tel. fija, banda ancha fija, TV de pago, tel. móvil y banda ancha móvil",Unidades,,,,6382482.0
2967,2023T4,España,Servicio mayorista,Datos generales,Ingresos,Digi,N/A,N/A,Millones de euros,,12.63,,
2968,2023T4,España,Servicio mayorista,Datos generales,Ingresos,Grupo MASMOVIL,N/A,N/A,Millones de euros,,44.17,,
2969,2023T4,España,Servicio mayorista,Datos generales,Ingresos,Movistar,N/A,N/A,Millones de euros,,1332.38,,
2970,2023T4,España,Servicio mayorista,Datos generales,Ingresos,N/A,Alquiler de circuitos,N/A,Millones de euros,216.39,,,
2971,2023T4,España,Servicio mayorista,Datos generales,Ingresos,N/A,Banda ancha fija mayorista,N/A,Millones de euros,303.93,,,
2972,2023T4,España,Servicio mayorista,Datos generales,Ingresos,N/A,Contenidos audiovisuales,N/A,Millones de euros,658.92,,,
2973,2023T4,España,Servicio mayorista,Datos generales,Ingresos,N/A,Interconexión fija,N/A,Millones de euros,105.97,,,
2974,2023T4,España,Servicio mayorista,Datos generales,Ingresos,N/A,Interconexión móvil,N/A,Millones de euros,383.24,,,
2975,2023T4,España,Servicio mayorista,Datos generales,Ingresos,N/A,Otros servicios mayoristas,N/A,Millones de euros,560.07,,,
2976,2023T4,España,Servicio mayorista,Datos generales,Ingresos,N/A,Transmisión de datos,N/A,Millones de euros,75.55,,,
2977,2023T4,España,Servicio mayorista,Datos generales,Ingresos,N/A,Transporte y difusión de la señal audiovisual,N/A,Millones de euros,88.0,,,
2978,2023T4,España,Servicio mayorista,Datos generales,Ingresos,Orange,N/A,N/A,Millones de euros,,386.3,,
2979,2023T4,España,Servicio mayorista,Datos generales,Ingresos,Resto,N/A,N/A,Millones de euros,,456.11,,
2980,2023T4,España,Servicio mayorista,Datos generales,Ingresos,Vodafone,N/A,N/A,Millones de euros,,160.49,,
2981,2023T4,España,Servicio minorista,Datos generales,Ingresos,Digi,N/A,N/A,Millones de euros,,163.24,,
2982,2023T4,España,Servicio minorista,Datos generales,Ingresos,Grupo MASMOVIL,N/A,N/A,Millones de euros,,664.58,,
2983,2023T4,España,Servicio minorista,Datos generales,Ingresos,Movistar,N/A,N/A,Millones de euros,,2269.8,,
2984,2023T4,España,Servicio minorista,Datos generales,Ingresos,N/A,Banda ancha fija,N/A,Millones de euros,1179.37,,,
2985,2023T4,España,Servicio minorista,Datos generales,Ingresos,N/A,Banda Ancha móvil,N/A,Millones de euros,1165.16,,,
2986,2023T4,España,Servicio minorista,Datos generales,Ingresos,N/A,Comunicaciones de Empresa,N/A,Millones de euros,276.35,,,
2987,2023T4,España,Servicio minorista,Datos generales,Ingresos,N/A,Otros servicios minoristas,N/A,Millones de euros,390.94,,,
2988,2023T4,España,Servicio minorista,Datos generales,Ingresos,N/A,Servicios audiovisuales,N/A,Millones de euros,1137.11,,,
2989,2023T4,España,Servicio minorista,Datos generales,Ingresos,N/A,Servicios de información telefónica,N/A,Millones de euros,0.07,,,
2990,2023T4,España,Servicio minorista,Datos generales,Ingresos,N/A,Telefonía fija,N/A,Millones de euros,307.16,,,
2991,2023T4,España,Servicio minorista,Datos generales,Ingresos,N/A,Telefonía móvil,N/A,Millones de euros,865.55,,,
2992,2023T4,España,Servicio minorista,Datos generales,Ingresos,N/A,Venta y alquiler de terminales,N/A,Millones de euros,692.99,,,
2993,2023T4,España,Servicio minorista,Datos generales,Ingresos,Orange,N/A,N/A,Millones de euros,,1003.91,,
2994,2023T4,España,Servicio minorista,Datos generales,Ingresos,Resto,N/A,N/A,Millones de euros,,1008.17,,
2995,2023T4,España,Servicio minorista,Datos generales,Ingresos,Vodafone,N/A,N/A,Millones de euros,,905.03,,
2996,2024T1,España,N/A,Datos generales,Número de empleados,Canal Sur (RTVA),N/A,N/A,Unidades,,,1122.0,
2997,2024T1,España,N/A,Datos generales,Número de empleados,Digi,N/A,N/A,Unidades,,,8098.0,
2998,2024T1,España,N/A,Datos generales,Número de empleados,Grupo MASMOVIL,N/A,N/A,Unidades,,,1507.0,
2999,2024T1,España,N/A,Datos generales,Número de empleados,Movistar,N/A,N/A,Unidades,,,14022.0,
3000,2024T1,España,N/A,Datos generales,Número de empleados,Orange,N/A,N/A,Unidades,,,5206.0,
